name,lat,long,L,KM6
8183,-11.443486,34.018295,39621,5
8184,37.750287,140.449461,581464,3
8185,64.241017,60.951637,530491,0
8186,41.576645,-8.395942,593846,0
8187,-1.286928,-78.62370899999999,974607,4
8188,41.467103,21.213028,324922,0
8189,41.394139,-79.854587,666784,1
8190,44.898374,-89.598741,856888,1
8191,41.655651,-81.43019100000001,942111,1
8192,9.180781,-10.116995,111638,5
8193,-34.870025,150.593154,625747,2
8194,39.537642,-75.45531899999999,155197,1
8195,45.556577000000004,-122.38561200000001,401704,1
8196,38.219093,21.746239000000003,612598,0
8197,35.813939000000005,-84.25844000000001,980709,1
8198,46.050249,11.091703,758959,0
8199,-5.380038,26.988204999999997,420649,5
8200,9.362172,42.784946000000005,815290,5
8201,41.115203,-73.44051400000001,611765,1
8202,10.999914,76.943386,228565,3
8203,12.632651,101.277651,298281,3
8204,-26.259025,-48.600609000000006,105196,4
8205,19.484036,-70.665734,32429,1
8206,34.722503,-86.618147,694418,1
8207,35.96546,-96.019195,474601,1
8208,-0.62817,-47.350972,3484723,4
8209,43.215649,-86.24016,553510,1
8210,43.748216,142.36384099999998,358182,3
8211,-20.717476,139.482719,191002,2
8212,40.93443,-117.74031699999999,877172,1
8213,-34.147593,22.150005,959091,5
8214,37.931727,-91.755943,762006,1
8215,51.252886,37.845702,21474,0
8216,-15.763344,128.705958,192675,2
8217,39.776418,-105.083073,866467,1
8218,13.579917000000002,124.23034799999999,467843,3
8219,11.774376,-0.379173,260167,5
8220,-2.882454,-41.744019,301482,4
8221,30.664647,-96.363118,498966,1
8222,55.582165,-4.6485389999999995,525533,0
8223,3.906068,17.98327,29750,5
8224,-53.163495999999995,-70.928661,342063,4
8225,8.472237,76.935293,941337,3
8226,35.25735,60.584612,307307,0
8227,63.018767000000004,112.461479,492406,3
8228,38.817584000000004,-94.33367,631575,1
8229,32.638265000000004,-16.903615,618545,0
8230,43.520802,79.482079,674247,3
8231,10.562106,51.106968,316214,5
8232,32.343838,35.713887,711298,0
8233,34.473877,115.61751699999999,15098,3
8234,61.246789,73.449947,470097,3
8235,33.938162,-80.43146999999999,459646,1
8236,46.958378,142.71465,493267,3
8237,40.819342999999996,-82.321373,584170,1
8238,15.116973999999999,-87.126887,536905,1
8239,41.240069,-111.95598700000001,508945,1
8240,-23.974659,-48.900713,746494,4
8241,-28.435395,21.183901000000002,416337,5
8242,55.8721,-4.738183,456651,0
8243,37.037422,-121.994588,355831,1
8244,8.848148,7.886213000000001,461041,5
8245,39.873785999999996,-82.772635,242452,1
8246,13.640007999999998,123.198834,523442,3
8247,43.855911,125.35538899999999,263861,3
8248,40.952581,-81.473362,596615,1
8249,17.099014,120.923592,861918,3
8250,41.452481,-78.546138,387096,1
8251,14.639347,-16.243679999999998,300704,5
8252,39.350226,-84.560216,556630,1
8253,41.010878999999996,-74.209611,674682,1
8254,35.964728,-86.53109599999999,402060,1
8255,41.815954,-87.899837,869463,1
8256,35.525937,-98.636647,678335,1
8257,37.144822,-88.722043,29812,1
8258,-34.632405,138.74858700000001,147278,2
8259,-51.626529,-69.226963,486127,4
8260,42.349109000000006,-88.275413,198046,1
8261,51.485508,-0.205938,235804,0
8262,37.753679,-113.014948,854437,1
8263,37.987869,-121.96997900000001,525988,1
8264,40.472712,-111.92001100000002,176608,1
8265,37.244,-121.940853,817846,1
8266,27.843607000000002,112.936428,816770,3
8267,12.721041,104.86956699999999,294420,3
8268,18.348491,-99.509517,155640,1
8269,26.391947,103.40105,209586,3
8270,51.690512,94.387399,80446,3
8271,39.735191,-105.061535,410876,1
8272,52.58341899999999,78.951131,356084,3
8273,25.901796,13.909761999999999,301974,0
8274,14.361365,108.02195900000001,928368,3
8275,35.955946000000004,-84.294232,354637,1
8276,42.223669,-83.376522,808069,1
8277,47.049093,9.537875999999999,810995,0
8278,40.290758000000004,-105.035474,431280,1
8279,42.774601000000004,20.488879,471111,0
8280,42.567215999999995,-72.016046,589890,1
8281,-31.14667,136.790431,796206,2
8282,34.851597,-92.399395,376296,1
8283,39.358408000000004,-74.57650600000001,842278,1
8284,34.785989,-5.547797,4435343,0
8285,7.9679839999999995,-80.463433,649960,4
8286,-36.814114000000004,174.783297,661335,2
8287,35.473432,44.411563,211933,0
8288,-14.453259,-67.553453,319441,4
8289,-25.801288,25.591645,769874,5
8290,-18.50318,-70.268176,171889,4
8291,40.717344,-82.792573,969354,1
8292,28.548244,-99.859875,841452,1
8293,24.369159,102.56181,295648,3
8294,-14.773774,34.627649,770586,5
8295,44.251515999999995,-116.95136200000002,348776,1
8296,41.769739,-71.47032,54449,1
8297,13.913310000000001,75.544983,735423,3
8298,40.056568,70.842972,276045,3
8299,-19.954708,138.135984,277497,2
8300,37.750774,-77.499279,482022,1
8301,19.668729000000003,-71.893743,546948,1
8302,18.457217,-69.862373,253852,1
8303,21.361121,16.973407,713386,5
8304,13.156132999999999,-61.206686,437084,4
8305,54.617342,53.694688,639386,0
8306,49.496128000000006,11.011194,803162,0
8307,37.391536,-86.85503,904430,1
8308,35.224507,-106.57683,888835,1
8309,35.415669,119.434794,922591,3
8310,10.970321,-4.9144879999999995,26468,5
8311,46.294526,30.685614,174629,0
8312,37.491751,-82.506819,350671,1
8313,-12.96204,-74.260688,36407,4
8314,42.33104,140.955325,804185,3
8315,46.072807,-60.146679000000006,902235,1
8316,59.109191,28.070594,564684,0
8317,41.768856,-72.691692,499829,1
8318,39.581268,-82.940789,544264,1
8319,39.007705,-94.797748,202643,1
8320,40.795659,-81.54525100000001,453469,1
8321,30.112540000000003,-83.592252,815678,1
8322,40.889026,-74.024777,905096,1
8323,-11.640236,-39.020072,596121,4
8324,4.688336,-52.315933,429370,4
8325,45.393252000000004,20.742618,402408,0
8326,51.453656,-116.19958100000001,107228,1
8327,-19.001475,-57.659220999999995,915897,4
8328,-12.054618,-75.209519,495137,4
8329,-24.860226,16.913481,412495,5
8330,31.463226000000002,-83.54081500000001,417732,1
8331,24.864795,-103.708039,737585,1
8332,36.040202,129.353498,113135,3
8333,14.069701,-87.19326600000001,982851,1
8334,60.802521,135.209829,782014,3
8335,39.373625,-84.320985,834393,1
8336,46.851132,28.592794,381865,0
8337,39.855036,33.510612,191853,0
8338,54.562107,-1.394201,867096,0
8339,36.339912,-92.34350400000001,128091,1
8340,11.744921000000001,124.840778,970332,3
8341,-3.796136,32.615101,658402,5
8342,35.190183000000005,-78.12086500000001,124590,1
8343,34.576465,-120.17366499999999,973078,1
8344,41.035146999999995,-73.70152900000001,845930,1
8345,-15.187698000000001,37.731937,378386,5
8346,-7.918087,39.634634000000005,29176,5
8347,-42.480401,171.222855,35320,2
8348,-8.869008000000001,121.63655800000001,674533,2
8349,42.869005,-88.13184,826112,1
8350,33.646553000000004,-117.928454,130644,1
8351,44.313551000000004,-94.43216899999999,336649,1
8352,1.345281,173.02988100000002,461366,2
8353,60.605676,6.448144,668710,0
8354,32.927676,-111.75619499999999,846424,1
8355,53.894667000000005,86.699164,889262,3
8356,-27.081477000000003,-52.639168999999995,203099,4
8357,1.434374,33.955312,622803,5
8358,36.1286,-88.512061,65440,1
8359,29.686411,-82.34014,138147,1
8360,34.126553,-117.846801,2688505,1
8361,-1.2479200000000001,36.795814,163449,5
8362,0.033638999999999995,34.293939,565793,5
8363,30.431557,-86.623254,964654,1
8364,40.4358,-79.969881,234223,1
8365,39.657238,-105.02166799999999,218866,1
8366,35.722164,-89.97998199999999,744684,1
8367,42.807112,-83.713071,833834,1
8368,22.410124,-79.97039699999999,729864,1
8369,47.222636,28.357143,805241,0
8370,-27.448176,23.432059,813882,5
8371,42.719096,-73.702267,109788,1
8372,41.336552000000005,21.535445000000003,134841,0
8373,39.700299,-86.098077,426239,1
8374,32.180507,-80.74767299999999,947091,1
8375,34.158409000000006,-118.07177800000001,993293,1
8376,-13.93317,33.806292,636978,5
8377,44.912572,-93.330843,796710,1
8378,7.631964999999999,4.165647,396223,5
8379,37.626127000000004,-118.983025,524618,1
8380,7.853313000000001,3.94615,652212,5
8381,28.288922999999997,83.579758,890868,3
8382,25.714911999999998,-80.281739,795380,1
8383,45.393695,-122.62359599999999,440889,1
8384,40.81409,-74.05967,777203,1
8385,53.681413,23.789175,170140,0
8386,42.468451,20.238751999999998,472016,0
8387,41.886066,12.485845,185923,0
8388,42.873090000000005,-87.90399000000001,247734,1
8389,39.738983000000005,141.094419,786701,3
8390,27.647040999999998,-8.138022,71535,0
8391,53.89413100000001,10.653079,846131,0
8392,42.491277000000004,-93.812202,256317,1
8393,33.9483,-118.18998400000001,520284,1
8394,41.396224,-81.624689,362194,1
8395,33.186040000000006,-117.24675500000001,156474,1
8396,51.498343,-0.23674800000000001,45177,0
8397,46.525094,15.092512,406562,0
8398,37.819807,-79.80391999999999,347387,1
8399,35.904075,14.511997000000001,256312,0
8400,33.655401,-116.284884,14516,1
8401,50.991692,-3.1018939999999997,968390,0
8402,39.80285,127.63419099999999,13935,3
8403,13.14872,32.726371,310869,5
8404,39.847417,-75.00393199999999,84874,1
8405,37.739019,-121.939195,200438,1
8406,41.382912,-75.726574,286509,1
8407,38.207539000000004,-91.171902,546435,1
8408,46.050302,20.086623,300513,0
8409,17.517026,101.737636,121504,3
8410,42.908944,20.676659,75324,0
8411,50.074391999999996,19.960884,992136,0
8412,2.930114,101.68809499999999,604673,3
8413,46.820662,74.949179,535078,3
8414,-12.96768,-38.480309000000005,198265,4
8415,45.181908,124.84858,539376,3
8416,-20.159237,22.420798,334854,5
8417,-21.273925,-159.767683,597465,1
8418,33.555096,-117.79217,191201,1
8419,45.062425,-93.566673,103378,1
8420,8.517016,0.974842,651573,5
8421,34.821032,-5.557329,753207,0
8422,53.178327,44.076753000000004,809801,0
8423,40.988169,-75.205151,74001,1
8424,57.188733,27.664559999999998,787479,0
8425,1.1329069999999999,33.697879,478790,5
8426,38.924822,-85.911331,297023,1
8427,-13.002838,33.466134000000004,570605,5
8428,28.429686,45.961975,698138,0
8429,37.499262,34.004806,121078,0
8430,40.558083,-107.571999,886294,1
8431,40.791953,-73.645337,954011,1
8432,41.948137,-87.895211,618808,1
8433,18.467871,102.38082,754131,3
8434,41.104176,-73.89026899999999,123770,1
8435,55.984639,25.622243,432841,0
8436,42.172942,22.100161,2594642,0
8437,9.712772,-75.125006,818140,4
8438,53.592266,-6.768364999999999,479843,0
8439,3.879197,-77.060476,243417,4
8440,51.371707,30.104933000000003,26063,0
8441,42.082814,-75.98371,677854,1
8442,34.978255,-78.333862,182012,1
8443,33.23388,-92.688369,2225,1
8444,2.438319,31.485625,73378,5
8445,26.534759,31.698807000000002,319005,0
8446,0.542791,33.758998,804853,5
8447,40.93257,-75.953323,664687,1
8448,45.448946,-123.838876,288325,1
8449,-37.692892,-63.140186,573286,4
8450,48.990387,131.074692,220510,3
8451,39.083828000000004,-104.851658,332410,1
8452,-2.801421,33.963828,174228,5
8453,-25.515417000000003,30.956992,477650,5
8454,-11.166712,-75.337624,375965,4
8455,-15.026779000000001,-59.951223999999996,988754,4
8456,40.225437,-77.005666,404057,1
8457,58.950731999999995,5.698832,399738,0
8458,71.892663,114.082346,897867,3
8459,34.145289,-78.907173,830802,1
8460,13.597721,102.953102,632124,3
8461,21.341344,-157.868832,552121,1
8462,37.593995,-120.912512,767671,1
8463,57.889005000000004,-101.699546,61583,1
8464,43.957426,20.728381,4799,0
8465,20.408215,72.836701,751512,3
8466,34.22076,-118.14370100000001,892245,1
8467,18.062510999999997,-15.990184,204503,5
8468,14.642933,120.962255,155865,3
8469,14.640088,121.08535400000001,342619,3
8470,42.816717,-87.87521,386566,1
8471,16.664904,-9.627066000000001,928729,5
8472,10.984197,106.63704399999999,385228,3
8473,-22.963860999999998,-49.866318,948281,4
8474,51.676840999999996,-3.0405889999999998,748285,0
8475,45.018968,-122.76155,690572,1
8476,39.201414,106.751319,973653,3
8477,49.123737,-116.508544,9781,1
8478,7.4835,4.542453,442340,5
8479,45.063977,-83.405313,278484,1
8480,42.590819,-70.842199,232687,1
8481,35.138396,36.722833,405073,0
8482,-0.7042470000000001,10.223889999999999,315775,5
8483,68.374809,17.320923,561589,0
8484,36.081768,-84.099591,492438,1
8485,-17.547523,-149.60596999999999,424621,1
8486,45.544641999999996,-94.238737,601556,1
8487,41.642853,-88.436456,238492,1
8488,-10.810166,-55.451918000000006,180216,4
8489,42.248187,-87.837986,121295,1
8490,40.592734,-79.753996,830356,1
8491,-1.7144529999999998,37.109941,990405,5
8492,36.839696999999994,5.761648,613309,0
8493,35.566344,-98.706623,916920,1
8494,27.458962,94.94194399999999,803152,3
8495,-1.4969629999999998,29.654282000000002,616350,5
8496,22.550695,114.09783,75135,3
8497,14.061762,-89.117005,67880,1
8498,8.070269999999999,-80.991056,769255,4
8499,58.672256000000004,99.187738,506068,3
8500,38.361472,-75.608723,704064,1
8501,42.844413,19.882745,508629,0
8502,44.744729,-117.819422,738430,1
8503,42.193051000000004,-72.661737,991974,1
8504,58.755627000000004,-94.165499,41129,1
8505,35.632629,-87.02287,839430,1
8506,53.435219,-3.061545,639870,0
8507,36.76716,5.064021,63082,0
8508,-22.427776,-47.565877,647954,4
8509,37.362814,-122.11246399999999,369339,1
8510,17.825052,-97.776902,972252,1
8511,57.173354,26.770432,361247,0
8512,40.397895,48.145565999999995,3998352,0
8513,35.844471999999996,14.542269000000001,267315,0
8514,15.330826,-92.643389,661826,1
8515,-20.892446,-47.575269,69899,4
8516,25.442598999999998,81.827625,948784,3
8517,45.686751,-108.758544,836743,1
8518,38.032429,-84.892902,732632,1
8519,38.423774,48.888576,404232,0
8520,44.483559,-103.78871099999999,69573,1
8521,-24.678342,25.946306,680845,5
8522,43.167066,44.779602000000004,255441,0
8523,29.173410999999998,75.730166,268417,3
8524,42.08882,-87.785007,575316,1
8525,31.011827,-97.486441,758998,1
8526,-52.624281999999994,-71.45460600000001,753681,4
8527,-9.694461,-65.360355,714497,4
8528,54.944055000000006,37.415528,827531,0
8529,-16.050895999999998,35.513259000000005,386985,5
8530,35.071569000000004,-94.626664,452451,1
8531,37.833231,-82.800444,868052,1
8532,48.085813,-121.958805,332399,1
8533,32.799519000000004,-98.058332,140879,1
8534,43.891581,18.383709,486342,0
8535,65.73339399999999,24.559157,819373,0
8536,-31.456042,152.938807,281827,2
8537,45.190753,127.95858100000001,939114,3
8538,33.914467,-117.96283700000001,950511,1
8539,33.627078000000004,-84.366182,51683,1
8540,11.07242,124.592753,66056,3
8541,52.732671999999994,103.633445,869128,3
8542,8.169298,77.422618,146512,3
8543,-17.981713,122.232219,550871,2
8544,46.508895,17.008646,988011,0
8545,12.742549,-3.8873339999999996,410801,5
8546,48.017835,37.832466,395735,0
8547,43.724947,21.364414,554529,0
8548,-5.782017,34.907086,188659,5
8549,42.718668,9.436015,676352,0
8550,32.865209,-97.234717,858015,1
8551,60.110216,150.90299,392308,3
8552,41.764462,-111.81118700000002,834749,1
8553,40.743951,47.069356,17797,0
8554,32.532436,-94.736262,764133,1
8555,42.776947,-78.600836,934846,1
8556,30.289215999999996,-89.386809,506547,1
8557,64.352008,-96.025642,399765,1
8558,4.949552,8.347373,994242,5
8559,-39.846173,-72.83508,488152,4
8560,34.396389,-117.28491100000001,236495,1
8561,38.974667,-84.641622,114321,1
8562,42.193893,21.795512,601244,0
8563,-1.490162,40.032421,327148,5
8564,40.466941999999996,-74.325425,424796,1
8565,38.805398,-89.68255699999999,289345,1
8566,20.499153,-90.080476,386709,1
8567,43.810846000000005,-123.04919699999999,319205,1
8568,55.347423,89.80970500000001,285160,3
8569,44.174651000000004,133.303282,816680,3
8570,42.752734999999994,-84.47999200000001,569365,1
8571,42.359708000000005,-3.669285,926214,0
8572,38.919775,-121.097369,119806,1
8573,-28.665452000000002,153.585878,582405,2
8574,33.674962,-116.31503500000001,871726,1
8575,54.969827,-1.566718,803324,0
8576,38.516036,-90.41587,463265,1
8577,31.269782,-92.42681,63052,1
8578,41.612474,-87.848223,952053,1
8579,39.429966,48.574360999999996,856577,0
8580,29.89078,121.533079,942642,3
8581,51.485151,58.45157,452733,0
8582,-1.3051059999999999,31.819612,177031,5
8583,45.323499,122.785343,428255,3
8584,50.926836,6.9708,207548,0
8585,40.762403000000006,-83.811266,994996,1
8586,39.770946,-75.108447,868195,1
8587,-28.511561999999998,-49.030623999999996,181320,4
8588,49.513159,57.46161800000001,4056879,0
8589,40.635444,-89.672146,222657,1
8590,26.121057,51.205071000000004,319299,0
8591,43.075786,-86.220648,542273,1
8592,41.820924,123.84823300000001,135486,3
8593,-1.7896849999999997,37.615859,886617,5
8594,48.223029,-122.33808,324100,1
8595,55.047348,21.886882999999997,371948,0
8596,58.648506000000005,52.168208,897774,0
8597,40.701831,-89.53747299999999,264104,1
8598,41.195085999999996,22.591201,312660,0
8599,42.44724,-87.834182,402596,1
8600,10.118136999999999,124.855621,777365,3
8601,39.753303,-84.077841,613993,1
8602,33.856771,-86.03936,20115,1
8603,15.201269,145.750568,413859,2
8604,43.324892,17.81735,487167,0
8605,26.703557,-80.228581,149316,1
8606,50.344551,18.677619,1256,0
8607,42.690985,-83.275087,562398,1
8608,45.738996,-87.061623,932450,1
8609,29.057852,-95.42620600000001,702624,1
8610,41.874075,-87.804362,690156,1
8611,47.751407,-122.221457,858135,1
8612,44.316790999999995,23.84224,499887,0
8613,64.25439899999999,100.26290999999999,383821,3
8614,37.488258,-120.829001,262926,1
8615,-26.186425,28.033721999999997,211284,5
8616,20.213903,1.111958,861231,5
8617,40.529672,48.954699,298553,0
8618,37.569171000000004,-97.254749,326450,1
8619,30.434542999999998,-88.65897700000001,720411,1
8620,52.278409,-1.576822,470220,0
8621,1.1605729999999999,33.702664,568567,5
8622,52.516436,6.093927,102696,0
8623,-34.985478,-71.246778,79564,4
8624,32.084637,66.864738,283913,3
8625,43.335783,-76.432766,596528,1
8626,56.745884,22.984268,756619,0
8627,38.344339,116.851396,439965,3
8628,38.42342,-78.850774,381545,1
8629,41.556908,-83.647405,476858,1
8630,52.403293,71.96271899999999,684523,3
8631,41.066843,-80.55597900000001,39454,1
8632,-14.424492,28.445757,978315,5
8633,-1.781856,37.643387,585496,5
8634,35.905662,-78.426417,817676,1
8635,45.686851000000004,-110.507305,166468,1
8636,6.898735,122.11936599999999,638591,3
8637,39.450525,125.45863999999999,364823,3
8638,54.654692000000004,25.325717,693652,0
8639,36.618286,127.294072,454215,3
8640,17.523954999999997,-101.266766,583024,1
8641,39.63,-104.985961,379275,1
8642,23.951295000000002,120.709625,697518,3
8643,63.768576,121.61861599999999,334599,3
8644,46.201396,8.997913,830490,0
8645,-31.75028,-60.550636,152546,4
8646,29.944428000000002,-90.20549,718942,1
8647,16.996673,99.755586,586533,3
8648,37.510048,42.424212,828588,0
8649,14.700737,43.618747,211945,5
